monthly_income,rent,utilities,existing_emi,income_stability,affordability_index,nsf_frequency,bill_payment_latency,network_centrality,time_to_zero,time_to_zero_norm,debt_to_income,transaction_frequency,txn_freq_norm,merchant_diversity,age,loan_tenure_months,requested_amount,default
80000.0,38132.0,7105.0,6243.0,0.1394,0.3565,0,2.94,0.18,1.5,0.0485,0.078,31,0.31,9,50,6,246900.0,0
13123.0,3777.0,457.0,3286.0,0.2955,0.4269,7,3.44,0.24,4.3,0.1434,0.2504,31,0.31,12,36,6,101000.0,0
74913.0,34357.0,8118.0,7711.0,0.2165,0.3301,0,-0.95,0.14,3.3,0.1085,0.1029,19,0.19,7,41,6,483900.0,0
73325.0,24861.0,9312.0,19639.0,0.2606,0.2661,0,-0.92,0.34,7.1,0.2355,0.2678,21,0.21,17,31,24,198600.0,0
20777.0,6571.0,1498.0,3049.0,0.456,0.4649,5,9.39,0.12,10.1,0.3352,0.1468,30,0.3,6,21,18,124600.0,0
18418.0,8530.0,2949.0,5132.0,0.2555,0.0981,15,-3.51,0.18,8.7,0.2913,0.2786,29,0.29,9,43,12,85000.0,1
14735.0,4225.0,1353.0,2807.0,0.4856,0.4233,8,-8.66,0.32,1.6,0.0537,0.193,25,0.25,16,38,6,74600.0,1
21143.0,9745.0,3328.0,610.0,0.2352,0.3528,7,-0.65,0.3,1.0,0.0333,0.0289,29,0.29,15,37,12,147900.0,0
9471.0,1376.0,1216.0,1280.0,0.2819,0.5911,7,7.4,0.24,9.8,0.3252,0.1351,28,0.28,12,48,18,62600.0,0
21042.0,8129.0,3741.0,2454.0,0.1618,0.3193,0,-4.21,0.34,6.9,0.2296,0.1166,28,0.28,17,27,6,73300.0,0
54075.0,22504.0,6650.0,15332.0,0.2602,0.1773,3,-1.89,0.18,22.3,0.742,0.2835,19,0.19,9,42,24,241900.0,0
15265.0,7703.0,940.0,3339.0,0.2354,0.2151,3,1.17,0.2,6.5,0.217,0.2187,20,0.2,10,32,12,67500.0,0
19064.0,3831.0,3238.0,5187.0,0.412,0.3571,4,6.95,0.22,11.5,0.3844,0.2721,23,0.23,11,53,12,86900.0,0
8000.0,2975.0,1305.0,1042.0,0.2716,0.3347,4,-1.31,0.28,13.9,0.4634,0.1303,23,0.23,14,22,18,38600.0,0
27569.0,8132.0,5384.0,6675.0,0.163,0.2676,5,5.11,0.24,4.1,0.1372,0.2421,26,0.26,12,28,24,143000.0,0
25814.0,7028.0,1185.0,589.0,0.5018,0.659,6,8.48,0.2,8.6,0.2876,0.0228,25,0.25,10,32,24,116900.0,0
22885.0,3387.0,2987.0,294.0,0.2683,0.7086,5,3.77,0.18,16.2,0.5412,0.0129,17,0.17,9,29,18,127900.0,0
19339.0,3102.0,2197.0,1946.0,0.314,0.6254,6,2.2,0.24,30.0,1.0,0.1006,32,0.32,12,33,18,44900.0,0
18478.0,8808.0,2662.0,5004.0,0.5192,0.1085,7,6.34,0.12,5.2,0.1724,0.2708,28,0.28,6,30,24,65400.0,1
29767.0,13020.0,5853.0,5564.0,0.4402,0.179,7,-1.0,0.24,1.8,0.0607,0.1869,24,0.24,12,51,12,76900.0,1
21649.0,5890.0,2608.0,3098.0,0.3797,0.4644,6,-0.69,0.18,1.8,0.0603,0.1431,20,0.2,9,53,18,72400.0,0
26608.0,12581.0,3900.0,8350.0,0.4765,0.0668,6,-3.39,0.18,1.0,0.0344,0.3138,33,0.33,9,30,6,65500.0,1
25059.0,3417.0,2231.0,4362.0,0.3855,0.6006,2,10.95,0.3,12.7,0.4248,0.1741,19,0.19,15,49,12,115800.0,0
43220.0,16473.0,3493.0,9279.0,0.2416,0.3233,1,5.92,0.22,2.1,0.0713,0.2147,26,0.26,11,32,12,127200.0,0
33064.0,16224.0,2877.0,11408.0,0.1653,0.0773,4,-3.73,0.2,16.8,0.5599,0.345,25,0.25,10,43,6,261600.0,0
24729.0,11808.0,904.0,4521.0,0.3536,0.3031,2,-0.16,0.22,6.7,0.2236,0.1828,21,0.21,11,35,24,173400.0,0
54779.0,14667.0,4295.0,15022.0,0.3093,0.3796,3,3.96,0.24,10.4,0.3476,0.2742,23,0.23,12,50,12,232700.0,0
28344.0,12340.0,1684.0,4105.0,0.2356,0.3604,6,2.8,0.18,1.8,0.0594,0.1448,22,0.22,9,53,18,72400.0,0
48193.0,14090.0,5193.0,613.0,0.4279,0.5872,1,5.06,0.22,30.0,1.0,0.0127,27,0.27,11,32,12,244600.0,0
31703.0,15156.0,3435.0,9259.0,0.4508,0.1215,4,0.12,0.36,1.0,0.0333,0.2921,24,0.24,18,34,6,102900.0,1
8000.0,2711.0,1281.0,2644.0,0.6162,0.1705,6,8.36,0.22,26.4,0.8812,0.3305,25,0.25,11,25,12,19800.0,1
48190.0,21405.0,5561.0,7326.0,0.4075,0.2884,3,-2.2,0.2,17.0,0.5657,0.152,35,0.35,10,54,12,205100.0,0
23887.0,3233.0,2597.0,4211.0,0.3515,0.5796,3,9.49,0.2,1.0,0.0333,0.1763,19,0.19,10,39,12,98100.0,0
21350.0,7804.0,1481.0,3169.0,0.5919,0.4167,4,3.17,0.2,5.3,0.178,0.1484,25,0.25,10,38,12,130400.0,0
26077.0,9065.0,4561.0,9099.0,0.203,0.1285,1,-4.08,0.26,1.4,0.0465,0.3489,22,0.22,13,48,18,101500.0,0
17908.0,6706.0,814.0,5662.0,0.6486,0.2639,8,3.36,0.18,27.1,0.9039,0.3162,33,0.33,9,53,24,141000.0,1
25241.0,10425.0,4972.0,363.0,0.267,0.3756,8,-1.24,0.2,9.9,0.331,0.0144,25,0.25,10,38,12,95000.0,0
15442.0,7924.0,1713.0,4210.0,0.3809,0.1033,14,5.8,0.3,6.5,0.2159,0.2727,33,0.33,15,21,24,36900.0,1
47314.0,21460.0,2915.0,9950.0,0.2746,0.2745,2,9.99,0.24,4.4,0.1462,0.2103,31,0.31,12,48,12,315200.0,0
20575.0,4091.0,1857.0,181.0,0.2347,0.7021,9,-5.7,0.34,7.3,0.2433,0.0088,22,0.22,17,23,18,128700.0,0
17509.0,8258.0,571.0,2725.0,0.7164,0.3401,8,6.07,0.22,5.5,0.1827,0.1556,24,0.24,11,37,6,92400.0,1
9488.0,1959.0,737.0,663.0,0.5209,0.7344,8,-6.69,0.16,17.1,0.5688,0.0524,31,0.31,8,48,12,58500.0,1
25881.0,9835.0,2252.0,7908.0,0.4171,0.2274,8,-1.18,0.32,3.2,0.1051,0.3056,26,0.26,16,25,6,103400.0,1
24643.0,12254.0,3062.0,110.0,0.5638,0.3741,5,8.13,0.2,1.0,0.0333,0.0044,16,0.16,10,40,12,155800.0,1
27807.0,4046.0,1446.0,8498.0,0.4757,0.4969,3,4.04,0.2,4.3,0.1425,0.3056,26,0.26,10,42,24,152100.0,0
11892.0,5736.0,1723.0,3916.0,0.4575,0.0434,4,4.51,0.16,17.2,0.5724,0.3293,29,0.29,8,27,12,75400.0,0
8428.0,3872.0,1462.0,215.0,0.809,0.3415,10,6.64,0.3,4.4,0.1482,0.0255,28,0.28,15,39,18,26900.0,1
32060.0,10474.0,4081.0,8077.0,0.3776,0.2941,15,5.04,0.2,16.4,0.5452,0.2519,31,0.31,10,48,24,218800.0,1
53679.0,12830.0,4320.0,10312.0,0.2736,0.4884,4,15.26,0.28,11.5,0.3845,0.1921,23,0.23,14,45,12,384100.0,0
11899.0,3361.0,603.0,3974.0,0.5565,0.3329,8,10.05,0.26,8.8,0.2938,0.334,22,0.22,13,44,12,82900.0,1
57163.0,30634.0,1866.0,15969.0,0.207,0.1521,6,-5.87,0.1,2.0,0.0669,0.2794,17,0.17,5,50,24,237700.0,0
26117.0,4982.0,4033.0,6348.0,0.4153,0.4118,8,9.24,0.24,7.7,0.2561,0.243,31,0.31,12,21,12,102600.0,1
21933.0,7914.0,3001.0,7105.0,0.3972,0.1784,10,1.83,0.22,13.1,0.4363,0.3239,24,0.24,11,29,24,74400.0,1
17352.0,2385.0,1926.0,974.0,0.3977,0.6955,9,-0.06,0.16,1.0,0.0333,0.0561,27,0.27,8,45,12,62400.0,0
9598.0,1901.0,454.0,1263.0,0.3467,0.623,5,-2.94,0.24,22.7,0.7553,0.1316,28,0.28,12,24,6,34600.0,0
39840.0,17669.0,2597.0,11754.0,0.2995,0.1963,1,10.32,0.16,15.6,0.5207,0.295,27,0.27,8,42,18,286000.0,0
13831.0,3266.0,2332.0,492.0,0.1928,0.5597,6,-3.27,0.16,14.0,0.4667,0.0356,23,0.23,8,35,12,97000.0,0
13796.0,7499.0,1539.0,4517.0,0.1981,0.0174,5,3.24,0.28,4.9,0.1647,0.3274,20,0.2,14,29,18,106600.0,1
39941.0,12995.0,7736.0,10417.0,0.2671,0.2201,4,8.59,0.18,25.5,0.8501,0.2608,28,0.28,9,50,6,204700.0,0
8000.0,2660.0,1600.0,1230.0,0.3187,0.3138,15,4.3,0.42,1.6,0.0526,0.1538,28,0.28,21,40,24,42300.0,1
8829.0,1027.0,1467.0,1047.0,0.2947,0.599,10,-1.2,0.28,12.1,0.4037,0.1186,21,0.21,14,37,12,64100.0,0
21788.0,11557.0,1610.0,1126.0,0.2703,0.344,5,1.76,0.18,8.0,0.2668,0.0517,25,0.25,9,35,18,49600.0,0
26264.0,4686.0,1820.0,861.0,0.2975,0.7195,6,0.89,0.26,16.8,0.5609,0.0328,29,0.29,13,38,18,121300.0,0
29462.0,10083.0,2154.0,4368.0,0.0873,0.4364,0,-0.2,0.2,1.0,0.0333,0.1483,35,0.35,10,34,12,88600.0,0
12955.0,5110.0,3634.0,5423.0,0.5279,0.2291,6,-7.08,0.3,1.6,0.0521,0.2951,24,0.24,15,24,12,137200.0,1
80000.0,22961.0,6961.0,14892.0,0.186,0.4398,0,-2.1,0.26,11.1,0.3694,0.1861,22,0.22,13,47,24,579700.0,0
19212.0,7483.0,2884.0,3034.0,0.6003,0.3025,3,4.14,0.28,5.0,0.1681,0.1579,24,0.24,14,37,12,52900.0,1
19178.0,7632.0,3702.0,2142.0,0.4455,0.2974,5,7.68,0.24,1.7,0.0571,0.1117,23,0.23,12,26,12,92400.0,1
13654.0,2313.0,2312.0,750.0,0.6234,0.6063,5,-2.51,0.26,23.3,0.776,0.0549,29,0.29,13,44,12,51400.0,0
23726.0,7707.0,3122.0,8222.0,0.4776,0.1971,6,2.41,0.3,7.0,0.2348,0.3465,31,0.31,15,40,12,82600.0,1
31856.0,14517.0,1871.0,287.0,0.3661,0.4766,7,1.5,0.3,10.6,0.3547,0.009,19,0.19,15,48,12,211700.0,0
45349.0,13581.0,2709.0,4949.0,0.2815,0.5316,4,6.47,0.24,8.6,0.2872,0.1091,24,0.24,12,49,18,229900.0,0
9013.0,1574.0,1025.0,2427.0,0.5842,0.4424,12,-3.96,0.22,2.8,0.0928,0.2693,31,0.31,11,30,6,18300.0,1
19004.0,4579.0,3646.0,3462.0,0.4576,0.385,9,10.9,0.26,5.5,0.1844,0.1822,30,0.3,13,42,12,38500.0,1
28797.0,5632.0,5292.0,3163.0,0.2904,0.5108,5,6.5,0.24,5.2,0.175,0.1098,25,0.25,12,25,18,227200.0,0
31327.0,4906.0,1825.0,10885.0,0.2672,0.4377,4,-4.14,0.3,8.7,0.2914,0.3475,32,0.32,15,23,12,141900.0,0
22113.0,5969.0,1745.0,4792.0,0.3255,0.4345,8,-0.14,0.26,21.3,0.7093,0.2167,25,0.25,13,40,12,160500.0,0
30499.0,10474.0,3968.0,3151.0,0.3143,0.4232,1,6.1,0.28,10.7,0.3574,0.1033,23,0.23,14,48,24,186600.0,0
13557.0,1799.0,1507.0,4023.0,0.3739,0.4593,11,8.47,0.3,6.2,0.2078,0.2968,25,0.25,15,45,18,97600.0,1
56092.0,20850.0,2821.0,2948.0,0.1716,0.5254,2,-0.79,0.22,17.5,0.583,0.0526,25,0.25,11,25,6,247500.0,0
39958.0,21851.0,3707.0,6483.0,0.2563,0.1981,3,-0.15,0.28,1.0,0.0333,0.1623,24,0.24,14,43,6,318900.0,0
9829.0,5247.0,1890.0,2888.0,0.5053,0.0,8,5.87,0.14,14.9,0.497,0.2939,35,0.35,7,34,12,48100.0,1
11556.0,5467.0,2216.0,3978.0,0.5666,0.0,7,0.52,0.28,30.0,1.0,0.3443,20,0.2,14,35,12,89000.0,1
11753.0,2584.0,1470.0,1576.0,0.3574,0.521,4,-0.74,0.3,7.6,0.2527,0.1341,26,0.26,15,37,12,77200.0,0
52827.0,3642.0,4565.0,1599.0,0.3738,0.1145,8,6.59,0.18,1.0,0.0333,0.0483,32,0.32,9,35,12,173200.0,1
10190.0,4841.0,690.0,2022.0,0.4083,0.2588,9,4.13,0.3,6.8,0.2256,0.1984,27,0.27,15,36,12,38400.0,1
18059.0,2259.0,2820.0,5967.0,0.3346,0.3884,3,15.94,0.26,12.4,0.4144,0.3304,29,0.29,13,33,24,132800.0,0
28935.0,5571.0,1126.0,6741.0,0.3941,0.5356,5,-2.86,0.14,21.6,0.7193,0.233,26,0.26,7,27,24,225500.0,0
21169.0,7303.0,1429.0,4462.0,0.2714,0.3767,8,-5.05,0.42,21.1,0.7028,0.2108,23,0.23,21,26,12,135900.0,0
25728.0,4638.0,798.0,2785.0,0.2628,0.6805,6,-0.72,0.24,30.0,1.0,0.1083,23,0.23,12,52,12,70200.0,0
11620.0,5522.0,1111.0,2466.0,0.3264,0.217,7,10.8,0.16,1.1,0.0371,0.2122,34,0.34,8,32,12,63800.0,1
31474.0,14154.0,5494.0,9745.0,0.3506,0.0661,1,4.93,0.32,1.4,0.0463,0.3096,15,0.15,16,32,6,93000.0,0
15246.0,6710.0,3004.0,2004.0,0.2929,0.2314,6,5.14,0.28,1.0,0.0333,0.1314,20,0.2,14,28,18,82600.0,0
18128.0,8471.0,2602.0,1536.0,0.3139,0.3045,4,5.84,0.24,3.1,0.102,0.0847,22,0.22,12,25,12,75000.0,0
25403.0,5052.0,3979.0,4276.0,0.3353,0.4762,5,-1.07,0.26,30.0,1.0,0.1683,20,0.2,13,53,12,198900.0,0
23432.0,10029.0,1750.0,3085.0,0.3265,0.3657,3,4.79,0.18,19.6,0.6543,0.1317,23,0.23,9,54,12,172200.0,0
22346.0,5807.0,2647.0,3675.0,0.5148,0.4572,8,5.08,0.22,5.0,0.1676,0.1645,26,0.26,11,52,18,133900.0,1
14039.0,5617.0,2179.0,470.0,0.1417,0.4112,5,8.28,0.32,21.9,0.7294,0.0335,29,0.29,16,36,24,50200.0,0
67525.0,2851.0,2108.0,2166.0,0.4088,0.0869,10,3.05,0.3,1.0,0.0333,0.1177,28,0.28,15,27,18,106800.0,1
22055.0,9208.0,994.0,6380.0,0.2388,0.2481,5,-0.48,0.26,8.3,0.2766,0.2893,29,0.29,13,33,12,64200.0,0
9652.0,5188.0,1505.0,1352.0,0.3515,0.1665,5,0.84,0.4,2.6,0.0853,0.1401,20,0.2,20,29,18,20600.0,0
16689.0,1996.0,1124.0,5653.0,0.747,0.4743,8,6.63,0.32,9.5,0.317,0.3388,22,0.22,16,43,12,122400.0,1
27795.0,3953.0,1295.0,6896.0,0.3303,0.5631,7,-5.16,0.2,24.5,0.8159,0.2481,17,0.17,10,52,12,86900.0,0
10235.0,1593.0,1139.0,1311.0,0.2568,0.605,10,1.6,0.1,3.7,0.1241,0.1281,32,0.32,5,50,18,35800.0,0
44088.0,12951.0,1882.0,3883.0,0.2214,0.5755,1,10.48,0.18,14.6,0.4882,0.0881,31,0.31,9,31,12,143000.0,0
47182.0,10892.0,6464.0,11318.0,0.3169,0.3923,3,2.27,0.3,5.7,0.1916,0.2399,25,0.25,15,22,12,319900.0,0
10435.0,4833.0,1449.0,1105.0,0.9508,0.2921,8,11.7,0.26,10.9,0.3633,0.1059,31,0.31,13,29,18,37300.0,1
49740.0,15579.0,3663.0,16136.0,0.6974,0.2887,5,9.18,0.28,9.1,0.3029,0.3244,21,0.21,14,27,12,350700.0,1
20208.0,6427.0,3920.0,823.0,0.5163,0.4473,8,5.73,0.26,22.6,0.7547,0.0407,22,0.22,13,33,6,140300.0,0
28314.0,11967.0,4818.0,285.0,0.3818,0.3971,5,3.48,0.16,8.6,0.285,0.0101,22,0.22,8,52,12,189400.0,0
16350.0,4298.0,795.0,1265.0,0.1621,0.6111,7,9.38,0.22,21.3,0.7084,0.0774,27,0.27,11,52,6,87400.0,0
38324.0,9924.0,6026.0,8137.0,0.1969,0.3715,3,2.65,0.18,6.0,0.1995,0.2123,27,0.27,9,26,12,88700.0,0
28104.0,12383.0,2530.0,8213.0,0.3607,0.1771,5,-3.4,0.1,2.8,0.0927,0.2922,18,0.18,5,48,18,116400.0,0
13514.0,6095.0,2129.0,805.0,0.2261,0.3319,7,5.62,0.2,13.7,0.4565,0.0595,28,0.28,10,27,12,29000.0,0
75951.0,1166.0,1819.0,2240.0,0.4913,0.1039,10,3.93,0.16,4.4,0.1469,0.2047,21,0.21,8,43,6,38300.0,1
9171.0,1511.0,511.0,463.0,0.3805,0.7291,3,6.02,0.34,12.4,0.415,0.0505,29,0.29,17,50,18,52000.0,0
24656.0,4830.0,3514.0,4860.0,0.3893,0.4645,3,7.21,0.14,2.4,0.08,0.1971,21,0.21,7,52,18,102100.0,0
31054.0,8019.0,5486.0,198.0,0.327,0.5588,4,6.09,0.12,1.1,0.0373,0.0064,19,0.19,6,41,12,172900.0,0
32552.0,7524.0,2766.0,6355.0,0.3629,0.4886,5,1.53,0.3,5.0,0.1651,0.1952,35,0.35,15,52,18,159400.0,0
20521.0,8226.0,896.0,3748.0,0.5788,0.3729,8,-1.78,0.24,9.5,0.3156,0.1826,27,0.27,12,49,18,45800.0,1
11002.0,5200.0,381.0,165.0,0.468,0.4777,12,2.89,0.28,18.8,0.626,0.015,30,0.3,14,25,18,74100.0,1
14629.0,2727.0,712.0,3530.0,0.2113,0.5236,5,-3.72,0.24,1.7,0.0579,0.2413,15,0.15,12,21,24,65500.0,0
43976.0,15539.0,1351.0,8808.0,0.1377,0.4157,4,-5.13,0.32,6.0,0.1986,0.2003,24,0.24,16,27,18,135600.0,0
16469.0,4373.0,1409.0,3592.0,0.2675,0.4308,7,-2.08,0.26,10.1,0.3353,0.2181,24,0.24,13,42,12,113300.0,0
24006.0,7864.0,1942.0,4451.0,0.4627,0.4061,6,1.32,0.32,5.7,0.1888,0.1854,34,0.34,16,41,6,171000.0,0
11552.0,4382.0,563.0,2919.0,0.5341,0.3192,5,11.36,0.16,4.5,0.1488,0.2527,21,0.21,8,43,18,59600.0,1
26956.0,13535.0,3792.0,4953.0,0.4128,0.1734,6,8.71,0.22,9.4,0.3129,0.1838,31,0.31,11,42,18,163300.0,1
71253.0,3122.0,3324.0,5403.0,0.6914,0.0848,12,1.69,0.1,1.0,0.0333,0.3228,22,0.22,5,52,12,100400.0,1
41276.0,5744.0,7560.0,13630.0,0.1618,0.3475,3,5.3,0.22,15.1,0.5024,0.3302,27,0.27,11,27,18,302900.0,0
35036.0,13392.0,2557.0,8911.0,0.2408,0.2904,7,-1.99,0.18,2.2,0.0734,0.2543,23,0.23,9,23,6,231900.0,0
16360.0,4538.0,2632.0,5221.0,0.5242,0.2426,8,4.89,0.36,13.7,0.4552,0.3191,30,0.3,18,21,6,124800.0,1
20415.0,3538.0,3864.0,6596.0,0.3356,0.3143,7,5.96,0.24,19.7,0.6574,0.3231,20,0.2,12,32,12,88000.0,0
15825.0,2416.0,2913.0,1451.0,0.4426,0.5715,4,-5.27,0.26,10.1,0.3381,0.0917,27,0.27,13,43,24,123400.0,0
9399.0,3304.0,1695.0,3270.0,0.5571,0.1202,12,5.54,0.24,5.1,0.1686,0.3479,15,0.15,12,36,12,25300.0,1
13168.0,3097.0,2156.0,1233.0,0.403,0.5075,4,4.81,0.28,1.4,0.0469,0.0936,28,0.28,14,45,12,34200.0,0
24808.0,13616.0,1980.0,161.0,0.3332,0.3649,2,-2.39,0.26,28.1,0.9359,0.0065,16,0.16,13,49,24,70500.0,0
26773.0,7568.0,1184.0,9017.0,0.3109,0.3364,4,11.4,0.3,1.0,0.0333,0.3368,31,0.31,15,21,18,175600.0,1
24080.0,4708.0,2719.0,1885.0,0.3232,0.6132,5,5.84,0.3,28.0,0.9323,0.0783,16,0.16,15,53,12,151200.0,0
18379.0,7039.0,723.0,3757.0,0.1965,0.3733,10,0.59,0.24,8.2,0.2734,0.2044,23,0.23,12,24,6,147000.0,1
38555.0,8093.0,7701.0,13098.0,0.1548,0.2506,3,3.08,0.22,4.6,0.1537,0.3397,17,0.17,11,27,12,183600.0,0
22882.0,7376.0,2080.0,396.0,0.3835,0.5694,5,-0.4,0.22,3.5,0.1175,0.0173,20,0.2,11,35,12,124600.0,0
33589.0,10653.0,6480.0,3166.0,0.2304,0.3957,7,-1.45,0.26,3.8,0.1271,0.0943,24,0.24,13,39,12,241100.0,0
8000.0,2433.0,1291.0,1705.0,0.3209,0.3214,10,0.49,0.16,10.6,0.3541,0.2131,29,0.29,8,35,24,16900.0,1
8000.0,3666.0,799.0,2135.0,0.4418,0.1749,4,12.43,0.44,4.6,0.1524,0.2669,25,0.25,22,53,6,41700.0,1
26115.0,5157.0,1309.0,7380.0,0.3974,0.4698,8,-3.64,0.14,6.7,0.2248,0.2826,19,0.19,7,44,24,138100.0,1
9369.0,4749.0,659.0,2898.0,0.332,0.1134,7,2.16,0.42,3.5,0.1153,0.3093,18,0.18,21,29,12,25500.0,0
19390.0,8844.0,2800.0,1143.0,0.2322,0.3405,8,-1.3,0.14,17.5,0.5828,0.059,24,0.24,7,22,24,47400.0,0
18375.0,4592.0,3144.0,2380.0,0.793,0.4495,3,1.99,0.16,3.8,0.1254,0.1295,29,0.29,8,27,24,63200.0,1
57093.0,10349.0,11219.0,14273.0,0.187,0.3722,3,7.53,0.28,30.0,1.0,0.25,16,0.16,14,44,12,410600.0,0
28001.0,6322.0,1469.0,7010.0,0.4238,0.4714,6,4.63,0.18,2.2,0.072,0.2504,28,0.28,9,54,12,200900.0,1
24331.0,6075.0,1375.0,2623.0,0.2628,0.586,6,4.31,0.16,27.0,0.9007,0.1078,24,0.24,8,27,12,137700.0,0
36395.0,12761.0,1354.0,3875.0,0.2254,0.5057,5,1.87,0.3,12.7,0.424,0.1065,28,0.28,15,39,18,255800.0,0
27477.0,3321.0,2040.0,3084.0,0.2934,0.6926,5,2.39,0.2,30.0,1.0,0.1122,20,0.2,10,44,18,206800.0,0
16737.0,8560.0,2838.0,5226.0,0.3511,0.0067,6,5.65,0.32,7.0,0.2318,0.3122,26,0.26,16,46,12,109300.0,1
41893.0,6050.0,2669.0,13336.0,0.3502,0.4736,6,4.73,0.26,3.7,0.1234,0.3183,26,0.26,13,26,12,260500.0,1
11318.0,2554.0,1394.0,59.0,0.3595,0.646,5,7.45,0.16,1.5,0.0485,0.0052,22,0.22,8,31,12,89200.0,0
26741.0,3989.0,2832.0,3042.0,0.2796,0.6312,5,4.5,0.24,5.7,0.1888,0.1138,26,0.26,12,34,12,88100.0,0
14131.0,1876.0,743.0,1194.0,0.4063,0.5619,4,-8.4,0.22,9.8,0.3271,0.1372,21,0.21,11,33,12,62100.0,1
24894.0,11873.0,3364.0,8559.0,0.3122,0.0441,6,9.4,0.12,1.3,0.0434,0.3438,20,0.2,6,31,24,180400.0,1
24731.0,9319.0,2854.0,8172.0,0.313,0.1773,6,-8.66,0.26,3.9,0.129,0.3305,17,0.17,13,35,6,148100.0,0
60227.0,12184.0,5234.0,13245.0,0.2017,0.4909,3,3.41,0.18,1.0,0.0333,0.2199,18,0.18,9,35,6,136900.0,0
8613.0,4240.0,1267.0,138.0,0.2078,0.3446,8,13.66,0.24,2.2,0.0729,0.016,29,0.29,12,33,18,19100.0,1
15359.0,7070.0,1192.0,1028.0,0.1397,0.3952,3,4.35,0.26,3.6,0.12,0.0669,19,0.19,13,37,12,99700.0,0
36084.0,15846.0,5028.0,5484.0,0.3167,0.2695,2,7.54,0.24,19.7,0.6573,0.152,26,0.26,12,42,12,278100.0,0
26935.0,12968.0,5191.0,9041.0,0.5763,0.0,8,-5.29,0.3,5.4,0.1803,0.3357,23,0.23,15,36,6,109800.0,1
24543.0,9298.0,3778.0,814.0,0.4553,0.4341,5,10.21,0.32,1.0,0.0333,0.0331,29,0.29,16,22,18,115300.0,1
12411.0,4042.0,1255.0,3437.0,0.595,0.2963,5,12.24,0.2,3.2,0.1055,0.277,21,0.21,10,40,12,55700.0,1
15452.0,4145.0,2427.0,1034.0,0.3768,0.5077,7,5.68,0.16,1.0,0.0333,0.0669,16,0.16,8,47,6,67000.0,0
46491.0,9331.0,7791.0,8264.0,0.2917,0.454,3,3.58,0.24,11.3,0.3767,0.1777,26,0.26,12,54,6,175700.0,0
21356.0,7492.0,1824.0,5733.0,0.4386,0.2953,5,-0.96,0.24,15.3,0.5108,0.2684,30,0.3,12,54,24,84400.0,0
27590.0,13803.0,4135.0,6687.0,0.3566,0.1075,3,3.38,0.26,20.3,0.677,0.2424,24,0.24,13,34,18,149100.0,0
20556.0,7550.0,2135.0,5581.0,0.5377,0.2573,6,4.24,0.14,2.3,0.0753,0.2715,25,0.25,7,27,12,89900.0,1
10831.0,5565.0,1832.0,3084.0,0.1399,0.0323,8,0.7,0.48,2.6,0.0861,0.2848,28,0.28,24,23,12,61000.0,1
38572.0,10052.0,3094.0,4128.0,0.4079,0.5522,2,4.64,0.18,3.0,0.0984,0.107,26,0.26,9,29,12,164800.0,0
29790.0,12298.0,5643.0,3796.0,0.343,0.2704,4,7.13,0.28,4.7,0.1565,0.1274,24,0.24,14,22,12,234300.0,0
80000.0,31352.0,10217.0,22841.0,0.2268,0.1949,0,5.94,0.24,4.2,0.1415,0.2855,20,0.2,12,32,12,473900.0,0
11976.0,4811.0,1079.0,162.0,0.3899,0.4947,2,1.43,0.18,22.5,0.7496,0.0135,37,0.37,9,48,18,91600.0,0
36082.0,14082.0,3655.0,6497.0,0.3525,0.3284,11,4.55,0.22,6.1,0.2021,0.1801,25,0.25,11,45,24,251300.0,1
10027.0,2003.0,894.0,3230.0,0.4753,0.389,11,0.35,0.28,11.1,0.371,0.3221,19,0.19,14,48,6,54000.0,1
24207.0,3985.0,1328.0,7498.0,0.3028,0.4708,9,9.82,0.2,4.7,0.1571,0.3098,26,0.26,10,36,12,172200.0,1
39573.0,21385.0,1648.0,11140.0,0.3551,0.1365,4,1.59,0.3,20.9,0.6967,0.2815,19,0.19,15,35,6,117500.0,0
8000.0,963.0,678.0,60.0,0.4151,0.7874,13,6.1,0.22,1.0,0.0333,0.0075,25,0.25,11,54,12,18800.0,0
19478.0,6048.0,2103.0,6052.0,0.3516,0.2709,4,-4.3,0.26,1.0,0.0333,0.3107,17,0.17,13,34,24,65100.0,0
15710.0,4576.0,1438.0,5013.0,0.2601,0.2981,5,0.62,0.22,1.0,0.0333,0.3191,22,0.22,11,25,6,116700.0,0
14455.0,3787.0,468.0,3358.0,0.1143,0.4733,6,-3.14,0.3,6.9,0.2299,0.2323,27,0.27,15,31,12,101700.0,0
27754.0,12542.0,3564.0,2904.0,0.4786,0.3151,5,4.26,0.22,17.2,0.5717,0.1046,34,0.34,11,38,6,159600.0,0
43149.0,18787.0,2357.0,7399.0,0.4301,0.3385,5,-0.02,0.32,5.1,0.1684,0.1715,21,0.21,16,34,12,262900.0,0
20334.0,10316.0,1339.0,5427.0,0.1794,0.1599,6,7.47,0.26,30.0,1.0,0.2669,25,0.25,13,28,12,151000.0,0
24917.0,6926.0,1259.0,7090.0,0.5108,0.3869,8,9.14,0.26,4.4,0.1463,0.2846,29,0.29,13,27,18,96800.0,1
23590.0,8348.0,2795.0,2835.0,0.2556,0.4075,4,6.49,0.18,1.0,0.0333,0.1202,29,0.29,9,50,18,115300.0,0
22050.0,11059.0,1018.0,2516.0,0.2145,0.3382,6,-1.41,0.26,11.0,0.3658,0.1141,30,0.3,13,28,18,58900.0,0
